,accuser_username,subtweet_evidence,subtweet_evidence_id,subtweeter_username,alleged_subtweet,alleged_subtweet_id
2967,AIMWoundedKnee,"@mickfealty @brianjohnspencr @BarryMcElduff Beattie didn't subtweet it, just retweeted it without comment in fairness",952494374230904832,brianjohnspencr,"Did the cartoon as I've done any before, and expected nothing more than what I normally get - a few likes and the odd RT...",951488320370069504
2968,mooseknuckle69,@AimeeAngeldust I feel like this is a subtweet,952491532510101504,AimeeAngeldust,"Tonight was fun, didn’t drink, got home at a reasonable time and honestly it was fantastic I loved it",952489017290907648
2969,haayesy,@xBrodee don't subtweet me,952487722530177025,xBrodee,"No other person in the world can make me sad, to angry, and to overall joy so quickly unlike you",952486844431609856
2970,CBuckthorn,@IAmSimonHarris Is there one going on right now? Is this the ultimate subtweet?,952486051754463237,IAmSimonHarris,Things I wish I had the courage to say to friends on Twitter: please untag me from this interminable thread.,952485435984564224
2971,whiskisser,@nopoweradeinusa Is this a subtweet bitch,952482041601302528,nopoweradeinusa,you're not really in your 20's until U have an opinion on the latest netflix show,952480879330320385
2972,goodale_mark,"@Kenzie_Keating Kenz you can just text this if you miss me, no need to subtweet, you’re gonna make me blush",952479459692736514,Kenzie_Keating,There’s a dangerous kinda cool about you,952458947910250496
2973,brittanyladams_,"@b_reynolds_ like i'll admit i do the occasional passive aggressive subtweet when i'm feeling a little sassy, but t… https://t.co/yZ6aVTICDw",952477816456654848,b_reynolds_,Gotta love having exes that are all in your shit even though your life is none of their business. #getoverit,952416715001991168
2974,kenpile,"@koolwhp Why you always gotta subtweet me, bro?",952450387109433344,koolwhp,"I'm always a little suspicious when someone obviously hot complains publicly about having depression. Like, you don't get to have that too",952226295240413184
2975,rankoismygothgf,@kaiyliey catch my subtweet first kid,952436998047907840,kaiyliey,Why are my friends so cute ohmygoshasdfjgmv,952433944573571073
2976,emilyisdeadd,@KingofQueens13 is this a subtweet? 😏,952434705995005952,KingofQueens13,"I'm going to get all slutty for Living Dead Girl
Or as I call it, Saturday night.",952434086676652038
2977,GLikethecar,@AdamZucchini AHHH. Ok I thought that was a massive subtweet to all of HIDA 😅,952432991569035264,AdamZucchini,"I love learning more about DIY art and artists, they are such a ""fuck you"" to traditional art school, I love it",952293699924344832
2978,howardzinnlives,"@GeneMachina don't subtweet sibby like that, he drinks cucumber vodka already",952420417045778434,GeneMachina,Take your vitamins and try to get some veggies,952335904156389376
2979,JakeDelii,@ProdAzrak subtweet me again and you'll never step foot onto the internet again,952419632308088832,ProdAzrak,Imagine trying to ddos me to get a win in silver lol,952419453572018176
2980,w00t000,@renim_g nice woot000 subtweet,952408009099096064,renim_g,"need to go on a following purge, gettin tired of seeing some shit",952407853209288704
